instructorName,instructorId
"Rachel Kraut, Ph.D. ",19640081
Nicolas HAUTIERE,18441979
University of Geneva- Kerstin Preuschoff,15614854
Dominik Scheder,15182701
William Bahn,22960203
Paula Del Rey,74118222
Jeevan Joseph,95892570
Irina Shklovski,96129671
Sam Meiselman,37346238
Summer Scaggs,92868426
Dr. Chris Brooks,12414883
Alexandre Stegner,11918636
"Rupali J. Limaye, PhD, MPH, MA",99242903
Kin Tang,15682415
Delian Gaskell,15730402
Benjamin RICHARD,93269517
Shalini Gopalkrishnan ,70333041
Daniel Gregurić,88332867
Jesus Aguilar Gonzalez,99224292
Maurizio Zani,5521832
Josep Maria Nicolás Arfelis,78667476
Paul Bendich,23311056
"Euson Yeung, PhD, PT",28357737
Julian Fleet,29702535
Eddy Shyu,42510508
Petra Bonfert-Taylor,56836728
Rob Schwartz,4058736
Catherine Truxillo,41749201
Polong Lin,28511560
Pedro Vasconcellos,104546112
Yehia Ezzeldeen,78401003
Maria Spies,104545952
Mary Evelyn Tucker,20298730
Helen Tibbo,12960248
Mike Hervey,42038563
Edson Ito,11290526
Sofia Kälvemark Sporrong,72005274
Lorena G Caballero ,60499288
"Karen Sihra, PhD",75492745
Cecilia Lasser,13606824
Douglas Duncan,4992689
Dominic Tanzillo,90310351
Valérie Gauthier,11182902
Jacob McWilliams,35946555
Dr. David Dodman,25151668
Professor Peter Komisarczuk,20120137
Eva Rood,1178437
Susan H. Rodger,244249
Paloma Valdivia Vizarreta,38748333
Rosario Reyes Izquierdo,77310745
Milton Sousa,39455952
Jose Luis Rodriguez,45551874
Cecilia Laspina,40972086
Vivi Vajda,10165456
Joe A. Bradley,4499026
Erjan Gavalji,10794705
Amber Gould,79148297
"Mark E. Peecher, PhD, CPA",31660351
Jason Wohlman,30005811
Sowmya Aji,57614379
Aije Egwaikhide,69929142
Melinda Sawyer,28357732
Alfaisal.KLD,106946985
Denis Lamoureux,4950184
Loren Terveen,18370988
Miguel Maldonado,61190225
Denny Lie,42758222
Brandon Armstrong,5201058
Roy H. Campbell,9637098
Robert Brunner,25293176
Michael Walker,2851010
Jeff Thompson,39925603
Marco Brambilla,38906110
Shawn Hymel,44528918
Susanna Sancassani,841794
De Liu,64285713
Elizabeth Campbell,48400072
Yasmine Elfares,42867376
Vitor Nogami,101102591
Michael Levin,103620247
Cees van Dam,41711205
"Jiaying Liu 刘家瑛, Ph.D.",4914899
Julio Gálvez Boizard ,12482469
"Keri Althoff, PhD, MPH",24563706
Yashodara Udupa,6047840
Jinseok Kim,74241310
Susan Marine,20353841
Vikram Sirupurapu,61225400
Vincent Montrichard,40239724
Michelle Poesy,29777341
Stephan Eliez,45420718
K. Mohrman,44521119
Said Sayrafiezadeh,34342537
Angelica Ericsson,7930597
Bettina Aptheker,37318583
Al Pisano,68629630
Gustavo Abreu,22139205
Jagmohan Raju,9575145
Prof. John Lagerwey,31928967
Sara Ray Stoelinga,6748449
Tom Russo,30879104
"Andy Green, Ph.D.",7675852
Jaume Blasco,2402351
Farhoud Hosseinpour,19066159
Alicia Mitchell,70487898
Ben Kirshner,27660707
Matt Kurtz,19992612
Rosa Porqueras,36493052
Gu Ying,25792982
Associate Professor Simon McIntyre,4354914
Igor Halperin,1348915
CHEN LI,21138444
Dr. Julie L. Johnson,529969
"Kim, Kang-Tae",32901886
Haidar Kotaish,95631830
Werner Krauth,3290879
David Schanzer,2518394
Stacey McBrine,73411398
Félix Lugo,24521608
Prasanjit Singh,46422874
Marcelo W. Proni,24688845
Tess Wilkinson-Ryan,8956968
"Nerissa C. Brown, PhD CFE",40920037
Jeroen Struijs,27420927
Akos Ledeczi,7529359
Dr. Matthew (Matt) Montoya,65414063
Kyle Jepson,35739519
Ricardo Pasquini,78962648
胡 永华,8641987
"Tristan Cabello, PhD",36531024
Victor Contreras I.,6301375
Andrey Vladimirov,24969289
Marta Carolina Ibarra A. - Facultad de Educación,13837149
Aebischer Perone Sigiriya,37441851
Julie Beaulieu,21388840
Svend Stouge,10165080
Dirk Schoenmaker,41710625
Juliette Cerceau,93706761
Antonio Lepore,64350829
"Margaret Wooldridge, Ph.D.",2042576
"Ian ""Mac"" MacMillan",3393406
Tera Doty-Blance,3832755
Prof Stuart Lyon,19157705
"Dr. Jason Farley, PhD, MPH, CRNP",1664072
Lucas Manuel Martínez Chito,61596717
Dr. Evan Feldman,2694569
Dr Jonathan Fairman,10396225
Tassia Farssura Lima da Silva,28593017
Claudia Patricia Arias Puentes,13837973
Mark J Grover,3361296
Lindsey Dumser,76739708
Bernard R Robin,3892267
Cecilia Wadsö Lecaros,14953112
Professor Mark Harris,20461450
Pankaj Sharma,31844701
Adam Filion,44311387
Ellen Prescott,76682013
Nicoletta Di Blas,10120672
Anna Wiberg,7945041
Rosaura Ruiz Gutiérrez,39497823
Tural Sadigov,21874054
Joan Subirats Humet,7575382
Yashvir Gangaram Panday,72907874
Xavier Serra,2792685
William Elder,61521442
Cesar Alexandre de Souza,99839961
Yoav Shoham,1251
Nigel Ball,40247779
Daniel Egger,13723820
Jeremy Pedersen,67665232
Fabien Gandon,35882111
Rudy Chetty,43469901
Anders Skovbo Gertsen ,40609253
Jorge Garza Olguín,41241363
Elisa Viso Gurovich,11545780
Elizabeth A. Luckman,42771620
Nadia Tonello,19739969
Cassandra Quintanilla,5326990
Victor Geislinger,92802189
"Dr. Jane Goodall, Ph.D., DBE",29473906
Peggy Mason,4454153
Michael E. Sobel,36507528
Gabriel Nickolas Cazotto,92959202
Aránzazu Villuendas,17695204
Kerby Shedden,34919608
Dr. Carleton Coffrin,1762431
Pedro Eduardo Quezada García,72148692
Greg Fabiano,16318257
Don Grant,61639907
Max O'Didily,94096890
Martin P. Grobusch,11647961
Rob Knight,7491005
Ricardo Guimaraes,33895775
Adel Ibrahim,41563844
Avy Shtub,24661492
Xavier Groussot,8028579
Archisha Bhar,64684821
Máximo Crespo,89550786
"Bruce J Darrow, MD, PhD",11328059
Laurence LAPALU,18588844
Itziar Vizcaino Toscano,19932760
Dean Savovic,75550958
Masato Kajimoto,11585331
Maurice Scott,30369669
Dr Linda Kaser,6262539
Roni Neff,14028991
Sharon Kardia,30225258
Cécile GIACOBI,17746127
Anne Le Fur,18175638
Muhammad Ali,29337014
Nathan Leniz,2793991
Karen Peterson,15785285
Andrés Solano,78410909
燕 连福,10084855
Georgina Gomez,15036519
University of Geneva- Martin Hoesli,15614834
Michelle Carroll Turpin,61211422
Sergei Savin,14171478
Marina Tulin,100290653
Gert-Jan van Ommen,29022367
Andrea Nicholas,4991381
Daniel Taber,18672677
Michael Thompson,36344318
Nehemiah Scott,36670864
Mohamed Hakim Barouni,104814198
Yossi Kugler,42400767
Vincent Gramoli,25206009
Philippe PERCHOC,8481820
Katya Rodríguez Vázquez,31886562
Jonah Berger,15982693
Augustin Cacot,15820073
Fanny Almario Mayor,48761042
"Andrea C. Wade, Ph.D.",9951591
Prof. David  Romero Díaz,2688759
Thomas Hartung,31989395
Alex Ziskind,64219437
Klaus Drechsler,72192733
"Ronald J. Daskevich, DCS",45581918
吴 宁,9299119
Isabel Serra,33367892
Kevin Wayne,246867
Shannon Drew,34250504
Peter Edwards,2683051
Erin Byrne,44247698
Dr Carolina Soekmadji,44329440
Milena Rosenzvit,48177451
Tine Hald,5397142
Gillian Bartlett-Esquilant,22972149
Alessandro Di Lullo,94241166
Collin Paschall,47291261
Femida Handy,94783208
Stephen Simpson,26206517
Ramon Diaz-Bernardo,15544810
Jessen Hobson,76299458
Yang-Hann Kim,7297830
白文佩,9785201
Pierre-Yves Gilliéron,4229712
Abraham Lioui,12909080
Ricardo Viana Vargas,960421
Dr. Jules White,4639533
Halle P. Street,5425163
Matthew Bidwell,3189217
Dr. Ching LIONG,23323989
Elizabeth Roessler,5264263
S V Mahadevan,66309046
Christine Helmer,20625923
Antoine Gourévitch,10336754
Humberto Guimarães Neto,100447198
Gerald S. Brown,73804866
Marc Parés,6723758
Gitte Petersen,10165197
César Sáez Navarrete,16036521
Emily Catherine Pope,10165012
Amine Saddem,56024653
Gary SCHOFIELD,18457482
Roberta (Robin) Sullivan,941789
Genserik Reniers,30645926
Jame Rebolledo,43281935
Brad Gilpin,13960609
Ernesto Mondelo,100082889
Brian Hare,7490839
Barra Paredes Diego Adrian,4276172
Svetlana Levitan,76756109
Rana Emad,95750082
Lorenzo Nigro,7578376
Fang Yang,6937061
Dana Saito-Stehberger,19403933
Rick Wolff,28893374
Alejandro Cosentino,71130508
Martha Carolina Valderrama Rios,78713695
陳冠學,33765699
Kathleen Bergner,58051694
Professor David Cantor,43047126
Sam Jones,46851834
Eric Barrette,15738062
Pam Grossman,19508655
Lorraine Wild,16618460
Dr Nancy Weitz,704590
Muhammad Saad uddin,17851890
Dylan Sheffer,17508072
Emerson Luiz De Biaggi,37408339
Kellee Kimbro,5531983
Unnati Narang,104758751
Mara Tignino,15420860
Kazimir Karwowski,19283864
Alan Benson,15632422
Sam Prokopchuk,94506692
Alberto Alemanno,4377752
Cathal Melinn,81414130
Dr Gemma Pellissa Prades,11921242
Kevin Liang,489855
Vladimir de Turckheim,88515454
Giacomo Luciani,18741697
EmptyCourseShell Instructor,70365300
Kim Christensen,104028093
Cees van Kooten ,14732317
Michael Brandeis,29314349
Hiroshi Nishiura,1664660
"Dr. Jay Lemery, MD",5761442
Jean-Christophe PATOUT,33495361
Nicolai Pogrebnyakov,13754851
施勇,13496830
Allie Kaiser,70755585
"Paul Doherty, PhD",3343192
nour guelmami,101257020
Dr Larisa Soldatova,33419944
Yara Yasser,22228846
Professor Fei Guo,39851258
Niklas Selberg,77701594
"Dr. Megan Weil Latshaw, PhD",4834584
Chris Shockley,36793323
Marc Brackett,72112777
Associate Professor Ralf Wilden,39043453
A. Ka Tat Tsang,15769934
Lamia Labello,76377122
Mia Stephens,9667972
Nathaniel Green,15819935
Greg Roth,12727431
Eric GOSSE,18134754
Long Huan 龙环,20113742
Nakul H. Navarange,100182396
Richard Lambert,16532798
Adrienne Fairhall,1282559
Ms Sarah Sherman,10085655
郑伟娟,9877289
"Alan E. Kazdin, PhD, ABPP",26085597
Ignacio Navarro Nozal,78264394
Anne-Marie Truscott,44811781
Professor Rebecca Mitchell,35947711
Juan Pablo Yepes,76859252
Jordi Díaz,17892493
Hongyan 宏岩 ZHANG 张,11190492
Yiwen Li,82092706
Jeannie Gagne,58437943
Eric Freedman,15384580
Juliet Jane Fall,22456147
Bettina Beech,60756558
Colin Paterson,38932635
Laurence Baker,66137230
Dr. Thomas P. Sollecito,6317837
Professor Yoram  Y. Margalioth,4065570
Fernando Guerra,15802193
Dilara Scholz,45963510
M. Olivier Frémond,14154696
Claudia Verónica Morales Montaño,56452842
Laura Gemmell,62944486
Peter Small,15806826
Dursun Delen,21197770
Pierre-Antoine Barreault,40243493
"Diana Bilimoria, PhD",12241463
University of Geneva- Philipp Krueger,15614871
Harald Heubaum,22935704
Thomas Wacker,18123605
Stevao Alves de Andrade,692263
"Marty Magee MSA, MLS",7463856
Charles Combemale Lecoq,40106268
Ravi Puralena,58945121
Sylvain Marchand,6103741
Sabrina Beroz,42307684
"Paula Ross, Ph.D.",5080871
Dr. Leslie Eisenbud Quint,1713054
Mike Mister,93131293
Chris Quintana,33157001
Douglas B. Laney,35411911
"George Everly, Jr., PhD",9030454
Ian Ayres,6024734
Lluis Terés,4086935
Dr.ir. Felienne Hermans,6789962
María Florencia Smith,94125256
Hunter Whitney,21664215
Signe Sørensen Torekov,2558013
Greg Hammons,37377806
"Matthew Lorincz, MD, PhD",44450822
Wade Fagen-Ulmschneider,4327824
huda husse,95803186
蔡祝青,37457119
Amit Navgire,76845039
Scott Plous,1127341
Gibran Fuentes Pineda,33602370
Prof. Justin Che-Yuen WU,23349493
Arturo Javier Miguel de Priego Paz Soldán,4630
Rob Reich,74871623
"Dr. Tim ""Dr. T"" Chamillard",3134388
Michael Chan,75339249
Diederick E. Grobbee,18295844
Xiaoyue Li,26940609
Dr. John M. Beckem II,7824266
Kerstin Alfes,17142495
Kenneth Bettenhausen,19288225
Splunk Instructor,97495782
Ali Gardner,37804802
Vivek Sarkar,1186058
Ray Welling,37360069
"Emily Gurley, PhD, MPH",39977850
杨柏灿,11330837
"Shreenivas Kunte, CFA, CIPM",1092862
Heike Schädler,37871300
Juan Luis Carrillo Toscano,36482406
M. en I. Germán López Rincón,14757599
余峻瑜,34646795
Heitor Almeida,9772366
Nour Kheireddine,95802556
Caroline Graebin,101196072
"Jaya Gupta, PhD",15117667
Griselda López Pascual,89304176
"Lisa A. Cooper, M.D.",43747204
David Banks,17536612
Ben Daley,1332067
Jasper Albert,4563695
Bethany Cagnol,74163586
Lydia Dutcher,19115305
Dr. Aleksandar Prokopec,1073754
Wanling Qu,11201583
Erasmus Graduate School of Social Sciences and the Humanities Team,86166889
Martina Cipolletti,9346196
Brian Klaas,7559
Samant Bali,55182306
Sorabh Kaushik,73131260
Eran Ben-Arye,35759546
Scott Bradley,1226647
Steven Waslander,2341299
Marco A. R. Mello,15197559
Dr Sally Randles,15799499
Kishore K. Pochampally,71615559
"Michael Samuels, MD",24142472
Silvana Tamassia,1399738
"Professor Havi Dreifuss, PhD",10045446
Elena Ríos Barrientos,44917859
楊立偉,32337686
"Dr Arne Astrup, MD, DMSc.",2569351
Henri-Jean Philippe (In Partnership with UNIGE),20349193
Edouard Gentaz,42697907
Dra. Wendy Elizabeth Aguilar Martínez,2749664
Mohammad Reza Azarang Esfandiari,76750471
Mauro Calise,48316928
María Guijarro García,82076744
Jack Sullivan,599621
Catalina Lizama,15230247
Sabeel Mansuri,79226729
Tania Heap,42128982
David Alexis,48282241
"Anne Gilliland, JD, MLS",7974517
Jason H. Pridmore,62104938
Vinita Silaparasetty,27241062
Dr. Jack V. Matson,5573781
Raj Echambadi,12043708
Pedro Lasch,10670344
Rina Vertes,37659899
Peter Knorringa,30309558
Ronaldo Nagai,94719616
Emmanuel Ravalet,17314006
Solange Mata Machado,100447166
Danilo Oliveira Vaz,38848227
Richard Schechner,63719572
Martin Schlaepfer,9285696
Professor Yvonne Breyer,5180246
Mirna Saad,66293998
Alexandre De Masi,6585281
Carlos Felipe Colmenares Misas,3239255
Guy Fletcher,20640902
Eve Kutchman,35627281
Joseph T. Yun,21987853
Sarah Kaplan,58479931
Robert Krause,47969925
César Alberto Lucio Ramírez,45392928
Luciana Bocazzi,84578464
Timothy M Brown,22377580
Karthik Muthuraman,88232997
Wenhao David Huang,32399603
Meine Pieter van Dijk,28166700
"John Holbo, Associate Professor",268127
Niketan Pansare,3857669
Joe Mahoney,16577438
Kyle King,93748467
Paul Rodriguez,13847302
Professor Nat Waran,5182988
Gordon ,90740029
Ucka-Ludovic Ilolo,9900219
詹 思延,8610488
Gautam Ray,32100576
Jordan Arogetti,70756088
Dr William Schulz,49940471
Geetha Krishnan,40133191
Sarah Light,4629785
Roberto S. Vassolo ,34319480
Matt Austin,3568747
Rootworks,105149454
John Cotton,11089795
Artur Jovanelli,14972445
Associate Professor Gavin Brown,5212795
Francesca Curbis,17801873
Laura Neijenhuis,19985935
Katja Taxis,77416048
James Shackelford,15764251
Associate Professor Suseela Malakolunthu,3366404
Nicholas Paulson,8218371
Paula Carvalho Pereda,26119643
Arvind Narayanan,2538732
Mia Rönnmar ,7944952
"Dr Dan Plesch, SOAS University of London",19017475
Vilhelm Persson,27011767
Malik Peiris (HKU),26868759
Jan Agri,36748747
Hyun Han Shin,16851698
Brendan McKeown,84422977
Sandra Salgado,95135797
Daria Toropchyn,16563416
章雅青,11329410
Paulo Simas,94726745
Michael Gordon,4691078
Samarth Narula,68347358
Doo Won Lee,18314335
"Gilbert Burnham, MD",25915820
Digital Marketing Institute,81891020
Dr. Rishindra Reddy,2679501
Craig Wright,1624998
Phillip Compeau,2658887
Daniel Randall,255830
Dae Ryun Chang,10324047
Kence Anderson,3386958
"Carrie Wright, PhD",46127167
Stacia Spencer,7455459
"Ramya Kumar, MSOD, PGDHRM, SHRM-SCP",22842894
Walter Esquivel,84578564
John W. Budd,15525104
Michael Krout,49904788
Lola Ojeda,34486640
Davide Nadali,9491920
Mark Hornick,95523313
Andrés Ibáñez Tardel,12482592
Peter Styliadis,32547275
Sandra Jacobs,19655503
Anouk Boschma,89267703
Murat Tarakci,2104884
Tacha Hicks,19974301
Georgios Papadopoulos,44830641
"Derek Newberry, Ph.D.",8147732
Merce Rullan,4113684
BJ Hensley,99212956
Berthold Koletzko,24530852
Jeremy Ghez,14243835
Olli Vallo,104547269
Olivia S. Anderson,32098830
James Dunn,12728262
Majed Al-Ghandour,84598447
Rachel,1806306
Ali Hirsa,33645802
"Kay Dickersin, PhD",4551419
Prof. Wei Hua 華瑋,2589622
Natalia Perez de la Ossa,40092323
Jeff Grossman,82926771
Derek Parsons,82638970
Carlos Milani,24529889
Mattijs Numans,43524290
Rubby Casallas,40544520
Katharina Hauck,48760545
Sean Anderson,45519358
Susan Berman,22581534
曹淑娟 Tsao Shu-chuan,97914896
Jaume Pujol,118364
Santiago José Vázquez Blanco,82911957
"Josh Shapiro, PhD",23311007
"David Bishai, MD, PhD",15214376
Dr Arti Maini,44525365
Eric Knight,33333755
Harry Cristhian Torres Moreno ,92139514
Sang-Woo Kim,82860783
Olivier Doaré,12595344
Fabián Molina,84889959
"Rishi Desai, MD, MPH",50837661
Carolina Urrutia Vásquez,67342141
Myriam Azeneth Benavides Gómez,45771619
Edson Barbero,94717554
Angel Saz Carranza,7139174
Linda Scott,70412794
Brad McLain,16431284
Ana Lucia Diaz Schiavon,7772590
Paul Ashraf,59210004
Thomas Houy,15203984
Dr. Philip Roberts,4711045
Michel Ianotto ,16514625
Isabel C Barrio,38051058
Mr. Bertrand Merminod,5650566
Alexander N. Hristov,9147473
"Valerie Swigart, Ph.D. R.N.",2258110
Kevin McFaul,74013819
Dr Amy Hughes,6300359
Juan Manuel Rodriguez Poo (in Partnership with UNIGE),27969311
Jill Foote,19167134
Marco Aurelio Tapia Maltos,44143563
Martin Sørensen,11858542
Aruba Education Services,80451689
Carlos R. F. Bara,16462848
Arun Agrawal,21550410
Jong-Moon Chung,10450398
Warren J Thompson,63714579
Professor Barbara Webb,5184707
Robert Van Saun,12728033
"Teri Verner, DNP, RN",36979086
"Bruce Montgomery, PhD, PMP",35281478
Daniel Suchet,77355233
Miquel Mazuque Periz,26712375
Dr. Tom  Morley,2468250
Anne Pusey,35497072
Hanlin Tang,33643701
Sonia Simone,22502672
Nenad Katic,20136076
John Calvo Martínez,83193255
Kay Aitchison,5776480
Patricia Aguilera Jiménez,70518403
Matt Kata,97995656
"Andrew Szegedy-Maszak, PhD",802670
Amanda Stockwell,80495092
Cecily Rose,9045848
Mallory Flowers,41710654
Clifford Lampe,37093270
Ariel  Hirschfeld,5098188
Juan Antonio Martínez,2690259
Jarek Coles,54438128
Jelmer Schalk,17401723
"Jasmine McNeil, MBA, MA",58617352
Xavier Úcar,22146710
Beatriz Pimenta,96638433
Gilles PANCZER,33264078
Cameron Dodd,82143968
Marlon Parker,9737406
María Encarnación Mena Martínez,72797958
Sandro Raabe,4065880
Vu Q Nguyen,44353516
Danny Eibye Jacobsen,10165069
Dr. Shane Dixon,13254193
Larry DeBrock,16631679
Jörgen Hettne,7944704
Frederik Siem,26711586
Matteo Campagnolo,9125755
Dr Mehrdokht Pournader,33668383
Roar R. Søndergaard,40628170
Julieta Rodríguez-de Ita,97015180
Bhushan Jayarao,14443745
Sherif A. Tawfik Abbas,68355864
Co-Pierre Georg,10971621
Álvaro Chacón,63610603
Dr. Suilin Lavelle,1935218
刘威德 Wei-Te Liu,14151607
Antoine Flahault,12076727
Ahmed Mohamed Mohamed Hashem,34560112
Cristobal Alessandri,14069574
Emil Tabakov,36346
Dr. Enrique Ruiz Velasco,14724456
Gabriela Facciano,22139166
Tsoi Yan Wang,47991262
Zeke Kossover,12112454
Alberto Willi,28514359
Martine van Weelden ,71391315
Krishna Kant,87292121
Thoracic Oncology team at the University of Michigan,19816154
Satu Manninen,19970951
Min Song,21047713
Bruce Dunn,3474449
Jean François Semblat,26913068
John C. Hart,3441599
Amit Yadav,7545245
Jogesh K. Muppala,1017488
Jordi Celma,19834988
Alejandro Aguilar Sierra,13862444
"Pamela Scully, Ph.D.",4398577
Gilles Horowitz,9344307
Brady T. West,34237657
Peter Cappelli,20997263
Prof. Heather Miller,664260
Karen Radner,24379900
Gemma Armengol Rosell,45169507
Victoria Rojas López,69643507
Marc Lowenstein,2639980
Monica Worline,54309281
Teresa Sancho Vinuesa,8285282
E. Geoffrey Love,26864992
Brenda Santiago,46427501
蔡云凌,17490932
Josep Cerdà,23225343
Qin (Christine) Lv,77389383
Michelle Millar Fisher,28795003
Claudia Gonzalez Romo,10543669
Forrest S. Carter,15516877
Harinath Garudadri,12280323
University of Geneva- Ines Chaieb,9514101
Jim Rosenberg,6859544
Jelle Goeman,43141349
Ebony Williams,76502185
Molly Weinburgh,15966229
Brenda J. Allen,24790209
An Na,9605606
"Amy Taylor, MD",37525212
Menno Schilthuizen,10838405
Greg Holderfield,15410054
MARINA MASSIMI,75399638
Nancy Robertson,7836676
"Roger D. Peng, PhD",685384
"Kasper Daniel Hansen, PhD",10528550
孟和,16645834
Ezequiel Lamónica,34319569
蔡孟昆 Meng-Kun Tsai,80703358
Dr Negin Mirriahi,4402306
Jessica Wachter,33798804
Amane Dannouni,3401752
Cristian Felix ,31680372
Corey D'Augustine,17330629
Soo-Young Kwon,24214308
Frans Nauta,22092500
Rudi Westendorp,18033826
Gail Swanlund,14434213
Agustín Sarría,8319087
André Luís de Castro Moura Duarte,20932187
Roberta Ruggiero,15006865
John Garcia,52938919
"Jon Stewart, PhD, Dr theol & phil",2619522
Anne Remke,16289703
Marwan Brouche,19128188
孔令傑 (Ling-Chieh Kung),4239422
Emilia Gracia,13728543
Manuel Joffre,1395305
Noah Samuels,35873806
Jang-Ung Park,46015502
Bonnie Hayes,46188530
Dave Hatter,46064601
Laurent Chabot,40247855
Gail Sawchuk,69919906
Abdiel Hernández Mendoza,47766787
Shaowen Wang,48968419
Loudon Stearns,703888
Khristiam Camilo Páez Mateus,94939585
Brent Summers,61357512
Mike Rosenberg,18866950
Frank Wijen,41710686
Lennert De Jong,16191105
Luzius Meisser,33193284
Eduardo Santos Neumann,75692283
"Beerend P. Hierck, PHD.",8612795
Ernest Ekpo,40749248
Samuel Ponce de León R.,98361731
Elvia Vargas Trujillo - Departamento de Psicología,13757923
James Connelly,5970141
Carlos Guillermo Bozzoli,34319321
"Karen Farris, PhD, MPA",45718010
Andrea Waters-Rist,17695857
Yves Laszlo,3242915
Ching Fong Ong,14206443
Anahi Salgado,14422666
Hima Vasudevan,32077782
Dr. Eunice Bryant,103536704
Felipe Borini,94718122
趙家德 Chia-Ter Chao,79182856
Jose Eduardo Amato Balian,96636499
Elber Mazaro,94717845
Prof. Hossam Haick,2444381
Dr Emmett Sullivan,2625760
Amanda Stockwell,76469645
Neus González Monfort,70680980
Timothy Cochran,79803166
Berenice Montalvo Lezama,37793939
Kaavya Pradeep Kumar,86084695
张 祯,10527710
Simon Smiles,18124116
Justin Cannady,71585691
Prof. Kelleann Foster,7223499
Lorena Yadira Alemán de la Garza,7435331
Michelle Yik,41256844
Pat Pattison,1340080
René Urueña,5630128
"Martin S. Zand, MD, PhD",28103805
Ban Ki-moon,32062556
"Natasha Balac, Ph.D.",4972118
Sara G. McNeil,3057918
"Monica Lypson, M.D., M.H.P.E.",1786868
Christine Alvarado,13723863
Elias Abdelkefi,59851679
Meritxell Obiols Soler,29452471
Brian  Zikmund-Fisher,38907768
Brian J Bushee,1937011
Localization Team,77565746
Ricardo Montalvo Lezama,37793928
"Richard Valliant, Ph.D.",8394050
Robert Mason,21294132
Damon Centola,22976003
John Richards,40799994
Carlo Ghezzi,58449339
Kristina Thomas Dreifuerst,42308049
Jeanine de Roy van Zuijdewijn,915044
Jane Wall,79217312
"Gary Hecht, Ph.D.",10998404
Louise Koelmeyer,70419895
Angela Freitas,1185752
Dr. Sze Nga Chan,47991231
Prof. Dominic Chan,20840260
Arno W. Hoes,18319218
Roland Fines,104602565
Becky Ramsing,37410199
Frédéric ANDRZEJEWSKI,18459500
"Daniel J. Pesut, Ph.D., RN, FAAN",5367767
María José González ,38860302
James Gibbons,65682128
Isabelle Bichindaritz,19890837
Laurent Moccozet,8242609
丁永明,13165282
Sara Petchey,23060137
Carles Górriz López,42179381
Mariela Fargas,16051112
Montse Ros Serra,77091604
"Sharon Horesh Bergquist, MD",38578502
Murray Baumgarten,2589160
Noam  Nisan,6103553
Prof. Joe Wolfe,5116435
Jee-Hyong Lee,79520520
Bartłomiej Bednarowicz,36400617
Jousef Murad,27067111
Natasa Brouwer,27109596
Ulf Änggård,45231883
Carla Wallingford,76379821
David Glimp,42933584
Gayle Moran,18984882
Valeria Andrea Labath,71331602
Meghna Brijesh Kartha,89194807
Mohammed Yasser,5169321
Prof Tim Jacoby,5193309
Jackeline Bucio ,69131406
Scott Snell,18306421
Professor Jaco Lok,35998562
Dr. Surya Kalidindi,12515595
Daniel Boley,21789812
張凱琪 Kai-Chi Chang,80463225
Youssef Abusamra,81096129
Priya Jha,41421413
Sanja Bogojevic,7944925
Mark Zupan,4277816
"Analisa McMillan, PhD, MSEd",5239856
"Roy Rosin, MBA",33180220
Sarah Brindell,4456418
Dr. Karl Michel,84521802
Belinda Needham,58050916
Rihab Dridi,98722122
郭佳瑋,2497761
Tina Maier,80298533
Pamela Rhubart Berg,594241
"Rudolf Leuschner, Ph.D.",18136406
Dr Alena Soboleva,45794546
yassmin abo fakher,98741582
Nicholas James Provart,3133590
Tana Johnson,29789062
"David A. Asch, MD, MBA",33169407
Erik Schut,39087652
DR Selene Martinez-Pacheco,45597538
"Kim, Sung-Joon",28037739
Murtaza Haider,1527904
Bruce Holsinger,2929456
David Thomson,4452934
Bruce Pitman,72977907
Antonio Cesar Amaru Maximiano,22596131
Fabiano Castello,101196016
Henning Haack,2428255
Alfonso Gambardella,39031942
Jesús Enrique Portillo Pizaña,57084418
Shiva Sutherland,83986202
Nick Santos,1460655
ELINGUI Pascal Uriel,10269
Paul Christensen,44075526
Jess Yuen,24542819
Ariel Levy,34698752
徐飚,14828695
Arnaud De Bruyn,1920911
Owen Astrachan,352031
Kimberly Jones,85729854
Saskia le Cessie,43351917
Jane McGonigal,35663662
Howard Kramer,13486084
"Maura K Cosetti, MD",35813973
Julia Nußholz,27379669
Peter McPhee,5543721
Professor Chen Xiangqun,11205852
Perry G Mehrling,3149120
Sánchez Sarmiento Germán Andrés,31864480
Douglas Arner,104547243
Farah yousef,33446009
Lana Yarosh,13742516
Melchor Sánchez Mendiola,2520751
Carlos Díaz V.,31002913
Emily Boehm,1371143
Eva Pons Parera,79356397
Timothy Hallett,31616586
Nicolai Jacob Wewer Albrechtsen,2823522
Diego Cárdenas,45238980
"Robin Austin, DNP, DC",19742686
Eduardo Gill Pedro,7944607
Dr. Paul L. Gareau,23755058
Ricardo Sanfelice,28387784
Dr. Peter Hudson,2687778
Shannon Hessel,5262589
Juliet Gopinath,25732554
Maarja Beerkens,2492377
Fred Y.M. Wan,15217917
Seph Robinson,41700785
Rishabh Rajan,48186002
Richard Hornik,20038675
Alejandra Candia,34319307
Gerry Landers,14349433
Chris J. Vargo,41316990
John Robertson,33452882
Jingsong Shawn Yu 俞敬松,347693
Gilles Poumerol,38021753
Fernando González Villarreal,56664818
John Muschelli III ,1349628
R. Martin Chavez,905082
Coach Pepe Villacis,77934062
"Janet Holbrook, PhD, MPH",3962960
James Riedel,18440070
Carolyn Dare,1421087
Dmitry Kolotilenko,42403544
Zorana Jovanovic Andersen,30326112
Ana Paula Manzalli ,14977650
Mary-Hunter McDonnell,98294153
David Zweig,13474620
